BX,Blackstone Inc. Common Stock
BXC,Bluelinx Holdings Inc. Common Stock
BXMT,Blackstone Mortgage Trust Inc. Common Stock
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest
BXP,Boston Properties Inc. Common Stock
BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest
BY,Byline Bancorp Inc. Common Stock
BYD,Boyd Gaming Corporation Common Stock
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest
BYN,Banyan Acquisition Corporation Class A Common Stock
BYON,Beyond Inc. Common Stock
BZH,Beazer Homes USA Inc. Common Stock
C,Citigroup Inc. Common Stock
C^J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg
C^N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS)
CAAP,Corporacion America Airports SA Common Shares
CABO,Cable One Inc. Common Stock
CACI,CACI International Inc. Class A Common Stock
CADE,Cadence Bank Common Stock
CADE^A,Cadence Bank 5.50% Series A
CAE,CAE Inc. Ordinary Shares
CAF,Morgan Stanley China A Share Fund Inc. Common Stock
CAG,ConAgra Brands Inc. Common Stock
CAH,Cardinal Health Inc. Common Stock
CAL,Caleres Inc. Common Stock
CALX,Calix Inc Common Stock
CANG,Cango Inc. American Depositary Shares  each representing two (2) Class A Ordinary Shares
CANO,Cano Health Inc. Class A Common Stock
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests
CARR,Carrier Global Corporation Common Stock
CARS,Cars.com Inc. Common Stock
CAT,Caterpillar Inc. Common Stock
CATO,Cato Corporation (The) Class A Common Stock
CAVA,CAVA Group Inc. Common Stock
CB,Chubb Limited  Common Stock
CBD,Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share
CBH,Virtus Convertible & Income 2024 Target Term Fund Common Shares of Beneficial Interest
CBL,CBL & Associates Properties Inc. Common Stock
CBRE,CBRE Group Inc Common Stock Class A
CBT,Cabot Corporation Common Stock
CBU,Community Bank System Inc. Common Stock
CBZ,CBIZ Inc. Common Stock
CC,Chemours Company (The) Common Stock
CCI,Crown Castle Inc. Common Stock
CCIA,Carlyle Credit Income Fund 8.75% Series A Preferred Shares due 2028
CCIF,Carlyle Credit Income Fund Shares of Beneficial Interest
CCJ,Cameco Corporation Common Stock
CCK,Crown Holdings Inc.
CCL,Carnival Corporation Common Stock
CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares)
CCO,Clear Channel Outdoor Holdings Inc. Common Stock
CCRD,CoreCard Corporation Common Stock
CCS,Century Communities Inc. Common Stock
CCU,Compania Cervecerias Unidas S.A. Common Stock
CCZ,Comcast Holdings ZONES
CDAY,Ceridian HCM Holding Inc. Common Stock
CDE,Coeur Mining Inc. Common Stock
CDP,COPT Defense Properties Common Shares of Beneficial Interest
CDR^B,Cedar Realty Trust Inc. 7.25% Series B Cumulative Redeemable Preferred Stock
CDR^C,Cedar Realty Trust Inc. 6.50% Series C Cumulative Redeemable Preferred Stock
CDRE,Cadre Holdings Inc. Common Stock
CE,Celanese Corporation Common Stock
CEE,The Central and Eastern Europe Fund Inc. (The) Common Stock
CEIX,CONSOL Energy Inc. Common Stock
CEM,ClearBridge MLP and Midstream Fund Inc. Common Stock
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten Common Shares)
CF,CF Industries Holdings Inc. Common Stock
CFG,Citizens Financial Group Inc. Common Stock
CFG^D,Citizens Financial Group Inc. Depositary Shares each representing a 1/40th Interest in a Share of 6.350% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D
CFG^E,Citizens Financial Group Inc. Depositary Shares Each Representing 1/40th Interest in a Share of 5.000% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series E
CFR,Cullen/Frost Bankers Inc. Common Stock
CFR^B,Cullen/Frost Bankers Inc. Depositary Shares each representing a 1/40th ownership interest in a share of 4.450% non-cumulative perpetual preferred stock Series B
CGA,China Green Agriculture Inc. Common Stock
CGAU,Centerra Gold Inc. Common Shares
CHCT,Community Healthcare Trust Incorporated Common Stock
CHD,Church & Dwight Company Inc. Common Stock
CHE,Chemed Corp
CHGG,Chegg Inc. Common Stock
CHH,Choice Hotels International Inc. Common Stock
CHMI,Cherry Hill Mortgage Investment Corporation Common Stock
CHMI^A,Cherry Hill Mortgage Investment Corporation 8.20% Series A Cumulative Redeemable Preferred Stock
CHMI^B,Cherry Hill Mortgage Investment Corporation 8.250% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
CHN,China Fund Inc. (The) Common Stock
CHPT,ChargePoint Holdings Inc. Common Stock
CHS,Chico's FAS Inc. Common Stock
CHT,Chunghwa Telecom Co. Ltd.
CHWY,Chewy Inc. Class A Common Stock
CI,The Cigna Group Common Stock
CIA,Citizens Inc. Class A Common Stock ($1.00 Par)
CIB,BanColombia S.A. Common Stock
CIEN,Ciena Corporation Common Stock
CIF,MFS Intermediate High Income Fund Common Stock
CIG,Comp En De Mn Cemig ADS American Depositary Shares
CII,Blackrock Capital and Income Fund Inc.
CIM,Chimera Investment Corporation Common Stock
CIM^A,Chimera Investment Corporation 8.00% Series A Cumulative Redeemable Preferred Stock
CIM^B,Chimera Investment Corporation 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
CIM^C,Chimera Investment Corporation 7.75% Series C Fixed-to-Floating Rate  Cumulative Redeemable  Preferred Stock
CIM^D,Chimera Investment Corporation 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
CINT,CI&T Inc Class A Common Shares
CIO,City Office REIT Inc. Common Stock
CIO^A,City Office REIT Inc. 6.625% Series A Cumulative Redeemable Preferred Stock
CION,CION Investment Corporation Common Stock
CIVI,Civitas Resources Inc. Common Stock
CL,Colgate-Palmolive Company Common Stock
CLB,Core Laboratories Inc. Common Stock
CLCO,Cool Company Ltd. Common Shares
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest
CLDT^A,Chatham Lodging Trust (REIT) 6.625% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest
CLF,Cleveland-Cliffs Inc. Common Stock
CLH,Clean Harbors Inc. Common Stock
CLPR,Clipper Realty Inc. Common Stock
CLS,Celestica Inc. Common Stock
CLVT,Clarivate Plc Ordinary Shares
CLVT^A,Clarivate Plc 5.25% Series A Mandatory Convertible Preferred Shares
CLW,Clearwater Paper Corporation Common Stock
CLX,Clorox Company (The) Common Stock
CM,Canadian Imperial Bank of Commerce Common Stock
CMA,Comerica Incorporated Common Stock
CMC,Commercial Metals Company Common Stock
CMCM,Cheetah Mobile Inc. American Depositary Shares each representing fifty (50) Class A Ordinary Shares
CMG,Chipotle Mexican Grill Inc. Common Stock
CMI,Cummins Inc. Common Stock
CMP,Compass Minerals Intl Inc Common Stock
CMRE,Costamare Inc. Common Stock $0.0001 par value
CMRE^B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands)
CMRE^C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands)
CMRE^D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock
CMRE^E,Costamare Inc. 8.875% Series E Cumulative Redeemable Perpetual Preferred Stock par value $0.0001
CMS,CMS Energy Corporation Common Stock
CMS^B,CMS Energy Corporation Preferred Stock
CMS^C,CMS Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.200% Cumulative Redeemable Perpetual Preferred Stock Series C
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078
CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079
CMTG,Claros Mortgage Trust Inc. Common Stock
CMU,MFS Municipal Income Trust Common Stock
CNA,CNA Financial Corporation Common Stock
CNC,Centene Corporation Common Stock
CNDA,Concord Acquisition Corp II Class A Common Stock
CNDB,Concord Acquisition Corp III Class A Common Stock
CNF,CNFinance Holdings Limited American Depositary Shares each representing  twenty (20) Ordinary Shares
CNHI,CNH Industrial N.V. Common Shares
CNI,Canadian National Railway Company Common Stock
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock
CNM,Core & Main Inc. Class A Common Stock
CNMD,CONMED Corporation Common Stock
CNNE,Cannae Holdings Inc. Common Stock
CNO,CNO Financial Group Inc. Common Stock
CNO^A,CNO Financial Group Inc. 5.125% Subordinated Debentures due 2060
CNP,CenterPoint Energy Inc (Holding Co) Common Stock
CNQ,Canadian Natural Resources Limited Common Stock
CNS,Cohen & Steers Inc Common Stock
CNX,CNX Resources Corporation Common Stock
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest
CODI^A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings
CODI^B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings
CODI^C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares
COF,Capital One Financial Corporation Common Stock
COF^I,Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer
COF^J,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J
COF^K,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K
COF^L,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series L
COF^N,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N
COHR,Coherent Corp. Common Stock
COLD,Americold Realty Trust Inc. Common Stock
COMP,Compass Inc. Class A Common Stock
COOK,Traeger Inc. Common Stock
COP,ConocoPhillips Common Stock
COR,Cencora Inc. Common Stock
COTY,Coty Inc. Class A Common Stock
COUR,Coursera Inc. Common Stock
CP,Canadian Pacific Kansas City Limited Common Shares
CPA,Copa Holdings S.A. Class A Common Stock
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares)
CPB,Campbell Soup Company Common Stock
CPE,Callon Petroleum Company Common Stock
CPF,Central Pacific Financial Corp New
CPG,Crescent Point Energy Corporation Ordinary Shares (Canada)
CPK,Chesapeake Utilities Corporation Common Stock
CPNG,Coupang Inc. Class A Common Stock
CPRI,Capri Holdings Limited Ordinary Shares
CPS,Cooper-Standard Holdings Inc. Common Stock
CPT,Camden Property Trust Common Stock
CPTK,Crown PropTech Acquisitions Class A Ordinary Shares
CR,Crane Company Common Stock
CRBG,Corebridge Financial Inc. Common Stock
CRC,California Resources Corporation Common Stock
CRD/A,Crawford & Company
CRD/B,Crawford & Company
CRGY,Crescent Energy Company Class A Common Stock
CRH,CRH PLC Ordinary Shares
CRI,Carter's Inc. Common Stock
CRK,Comstock Resources Inc. Common Stock
CRL,Charles River Laboratories International Inc. Common Stock
CRM,Salesforce Inc. Common Stock
CRS,Carpenter Technology Corporation Common Stock
CRT,Cross Timbers Royalty Trust Common Stock
CSAN,Cosan S.A. ADS
CSL,Carlisle Companies Incorporated Common Stock
CSR,D/B/A Centerspace Common Stock
CSR^C,D/B/A Centerspace 6.625% Series C
CSTA,Constellation Acquisition Corp I Class A Ordinary Shares
CSTM,Constellium SE Ordinary Shares (France)
CSV,Carriage Services Inc. Common Stock
CTA^A,EIDP Inc. Preferred Stock $3.50 Series
CTA^B,EIDP Inc. Preferred Stock $4.50 Series
CTBB,Qwest Corporation 6.5% Notes due 2056
CTDD,Qwest Corporation 6.75% Notes due 2057
CTLT,Catalent Inc. Common Stock
CTO,CTO Realty Growth Inc. Common Stock
CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock
CTOS,Custom Truck One Source Inc. Common Stock
CTR,ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock
CTRA,Coterra Energy Inc. Common Stock
CTRE,CareTrust REIT Inc. Common Stock
CTS,CTS Corporation Common Stock
CTV,Innovid Corp. Common Stock
CTVA,Corteva Inc. Common Stock
CUBE,CubeSmart Common Shares
CUBI,Customers Bancorp Inc Common Stock
CUBI^E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E
CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F
CUK,Carnival Plc ADS ADS
CULP,Culp Inc. Common Stock
CURO,CURO Group Holdings Corp. Common Stock
CURV,Torrid Holdings Inc. Common Stock
CUZ,Cousins Properties Incorporated Common Stock
CVE,Cenovus Energy Inc Common Stock
CVEO,Civeo Corporation (Canada) Common Shares
CVI,CVR Energy Inc. Common Stock
CVII,Churchill Capital Corp VII Class A Common Stock
CVNA,Carvana Co. Class A Common Stock
CVS,CVS Health Corporation Common Stock
CVX,Chevron Corporation Common Stock
CW,Curtiss-Wright Corporation Common Stock
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock
CWEN,Clearway Energy Inc. Class C Common Stock
CWH,Camping World Holdings Inc. Class A Common Stock
CWK,Cushman & Wakefield plc Ordinary Shares
CWT,California Water Service Group Common Stock
CX,Cemex S.A.B. de C.V. Sponsored ADR
CXE,MFS High Income Municipal Trust Common Stock
CXH,MFS Investment Grade Municipal Trust Common Stock
CXM,Sprinklr Inc. Class A Common Stock
CXT,Crane NXT Co. Common Stock
CXW,CoreCivic Inc. Common Stock
CYD,China Yuchai International Limited Common Stock
CYH,Community Health Systems Inc. Common Stock
CZOO,Cazoo Group Ltd Class A Ordinary Shares
D,Dominion Energy Inc. Common Stock
DAC,Danaos Corporation Common Stock
DAL,Delta Air Lines Inc. Common Stock
DAN,Dana Incorporated Common Stock
DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share
DAR,Darling Ingredients Inc. Common Stock
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
DB,Deutsche Bank AG Common Stock
DBD,Diebold Nixdorf Incorporated Common stock
DBI,Designer Brands Inc. Class A Common Stock
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest
DBRG,DigitalBridge Group Inc.
DBRG^H,DigitalBridge Group Inc. 7.125% Series H
DBRG^I,DigitalBridge Group Inc. 7.15% Series I
DBRG^J,DigitalBridge Group Inc. 7.125% Series J
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock
DCI,Donaldson Company Inc. Common Stock
DCO,Ducommun Incorporated Common Stock
DD,DuPont de Nemours Inc. Common Stock
DDD,3D Systems Corporation Common Stock
DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares)
DDS,Dillard's Inc. Common Stock
DDT,Dillard's Capital Trust I
DE,Deere & Company Common Stock
DEA,Easterly Government Properties Inc. Common Stock
DECK,Deckers Outdoor Corporation Common Stock
DEI,Douglas Emmett Inc. Common Stock
DELL,Dell Technologies Inc. Class C Common Stock
DEO,Diageo plc Common Stock
DESP,Despegar.com Corp. Ordinary Shares
DFH,Dream Finders Homes Inc. Class A Common Stock
DFIN,Donnelley Financial Solutions Inc. Common Stock
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock
DFS,Discover Financial Services Common Stock
DG,Dollar General Corporation Common Stock
DGX,Quest Diagnostics Incorporated Common Stock
DHF,BNY Mellon High Yield Strategies Fund Common Stock
DHI,D.R. Horton Inc. Common Stock
DHR,Danaher Corporation Common Stock
DHT,DHT Holdings Inc.
DHX,DHI Group Inc. Common Stock
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest
DIN,Dine Brands Global Inc. Common Stock
DINO,HF Sinclair Corporation Common Stock
DIS,Walt Disney Company (The) Common Stock
DK,Delek US Holdings Inc. Common Stock
DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests
DKS,Dick's Sporting Goods Inc Common Stock
DLB,Dolby Laboratories Common Stock
